"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[2779]",317,"2022-06-17 11:28:40,803","2022-06-17 11:28:41,076","serv2","transport",false,"2022-06-17 11:28:40,865","2022-06-17 11:28:41,098","rht-003","2022-06-17 11:28:41,553","2022-06-17 11:28:41,681","rhm-008","2022-06-17 11:28:43,205","2022-06-17 11:28:43,464"
"productHolon[85]",268,"2022-06-17 11:28:38,094","2022-06-17 11:28:40,416","serv3","transport",false,"2022-06-17 11:28:38,100","2022-06-17 11:28:40,732","rht-010","2022-06-17 11:28:41,206","2022-06-17 11:28:41,681","rhm-005","2022-06-17 11:28:43,204","2022-06-17 11:28:43,751"
"productHolon[522]",304,"2022-06-17 11:28:40,077","2022-06-17 11:28:40,618","serv2","transport",false,"2022-06-17 11:28:40,278","2022-06-17 11:28:40,748","rht-004","2022-06-17 11:28:41,736","2022-06-17 11:28:42,631","rhm-004","2022-06-17 11:28:43,204","2022-06-17 11:28:43,751"
"productHolon[56]",273,"2022-06-17 11:28:38,351","2022-06-17 11:28:40,727","serv2","transport",false,"2022-06-17 11:28:38,415","2022-06-17 11:28:40,809","rht-007","2022-06-17 11:28:41,206","2022-06-17 11:28:41,794","rhm-002","2022-06-17 11:28:44,380","2022-06-17 11:28:44,413"
"productHolon[2598]",323,"2022-06-17 11:28:42,048","2022-06-17 11:28:42,244","serv2","transport",false,"2022-06-17 11:28:42,131","2022-06-17 11:28:43,200","rht-007","2022-06-17 11:28:43,478","2022-06-17 11:28:43,965","rhm-006","2022-06-17 11:28:44,843","2022-06-17 11:28:45,085"
"productHolon[1525]",318,"2022-06-17 11:28:40,931","2022-06-17 11:28:41,389","serv2","transport",false,"2022-06-17 11:28:41,026","2022-06-17 11:28:43,197","rht-005","2022-06-17 11:28:43,389","2022-06-17 11:28:43,745","rhm-007","2022-06-17 11:28:44,661","2022-06-17 11:28:45,085"
"productHolon[1975]",267,"2022-06-17 11:28:38,065","2022-06-17 11:28:41,433","serv1","transport",false,"2022-06-17 11:28:40,561","2022-06-17 11:28:41,672","rht-008","2022-06-17 11:28:42,104","2022-06-17 11:28:43,057","rhm-008","2022-06-17 11:28:44,896","2022-06-17 11:28:45,543"
"productHolon[401]",322,"2022-06-17 11:28:41,737","2022-06-17 11:28:41,885","serv2","transport",false,"2022-06-17 11:28:41,791","2022-06-17 11:28:43,288","rht-010","2022-06-17 11:28:43,578","2022-06-17 11:28:44,221","rhm-003","2022-06-17 11:28:45,231","2022-06-17 11:28:45,543"
"productHolon[1929]",275,"2022-06-17 11:28:38,356","2022-06-17 11:28:41,613","serv1","transport",false,"2022-06-17 11:28:41,070","2022-06-17 11:28:42,036","rht-009","2022-06-17 11:28:42,741","2022-06-17 11:28:43,295","rhm-001","2022-06-17 11:28:45,463","2022-06-17 11:28:45,947"
"productHolon[587]",324,"2022-06-17 11:28:42,158","2022-06-17 11:28:42,206","serv2","transport",false,"2022-06-17 11:28:42,161","2022-06-17 11:28:42,688","rht-003","2022-06-17 11:28:43,876","2022-06-17 11:28:44,221","rhm-009","2022-06-17 11:28:45,520","2022-06-17 11:28:45,948"
"productHolon[2156]",71,"2022-06-17 11:28:32,893","2022-06-17 11:28:43,385","serv1","transport",false,"2022-06-17 11:28:43,202","2022-06-17 11:28:43,889","rht-009","2022-06-17 11:28:44,460","2022-06-17 11:28:45,233","rhm-010","2022-06-17 11:28:45,777","2022-06-17 11:28:46,554"
"productHolon[201]",294,"2022-06-17 11:28:39,562","2022-06-17 11:28:43,494","serv1","transport",false,"2022-06-17 11:28:43,474","2022-06-17 11:28:43,635","rht-008","2022-06-17 11:28:44,185","2022-06-17 11:28:44,751","rhm-002","2022-06-17 11:28:45,777","2022-06-17 11:28:46,555"
"productHolon[230]",309,"2022-06-17 11:28:40,274","2022-06-17 11:28:41,127","serv3","transport",false,"2022-06-17 11:28:40,276","2022-06-17 11:28:42,577","rht-002","2022-06-17 11:28:43,876","2022-06-17 11:28:44,126","rhm-007","2022-06-17 11:28:46,066","2022-06-17 11:28:46,650"
"productHolon[2670]",305,"2022-06-17 11:28:40,159","2022-06-17 11:28:41,123","serv2","transport",false,"2022-06-17 11:28:40,373","2022-06-17 11:28:41,938","rht-001","2022-06-17 11:28:43,054","2022-06-17 11:28:43,295","rhm-005","2022-06-17 11:28:46,943","2022-06-17 11:28:47,165"
"productHolon[2217]",119,"2022-06-17 11:28:34,300","2022-06-17 11:28:43,373","serv1","transport",false,"2022-06-17 11:28:43,296","2022-06-17 11:28:43,505","rht-004","2022-06-17 11:28:43,957","2022-06-17 11:28:44,446","rhm-006","2022-06-17 11:28:46,473","2022-06-17 11:28:47,439"
"productHolon[1418]",107,"2022-06-17 11:28:34,064","2022-06-17 11:28:42,043","serv1","transport",false,"2022-06-17 11:28:41,936","2022-06-17 11:28:42,572","rht-006","2022-06-17 11:28:43,296","2022-06-17 11:28:43,745","rhm-004","2022-06-17 11:28:46,708","2022-06-17 11:28:47,732"
"productHolon[2855]",224,"2022-06-17 11:28:36,798","2022-06-17 11:28:40,894","serv1","transport",false,"2022-06-17 11:28:40,802","2022-06-17 11:28:44,522","rht-005","2022-06-17 11:28:45,144","2022-06-17 11:28:45,640","rhm-003","2022-06-17 11:28:47,254","2022-06-17 11:28:47,733"
