"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1275]",157,"2022-06-17 11:05:30,697","2022-06-17 11:05:48,671","serv1","transport",false,"2022-06-17 11:05:46,850","2022-06-17 11:05:50,294","rht-002","2022-06-17 11:05:50,785","2022-06-17 11:05:51,334","rhm-005","2022-06-17 11:05:52,744","2022-06-17 11:05:53,390"
"productHolon[1367]",350,"2022-06-17 11:05:47,178","2022-06-17 11:05:48,535","serv2","transport",false,"2022-06-17 11:05:47,179","2022-06-17 11:05:49,999","rht-006","2022-06-17 11:05:51,791","2022-06-17 11:05:51,816","rhm-007","2022-06-17 11:05:53,781","2022-06-17 11:05:53,895"
"productHolon[789]",361,"2022-06-17 11:05:49,837","2022-06-17 11:05:50,687","serv3","transport",false,"2022-06-17 11:05:50,288","2022-06-17 11:05:50,819","rht-003","2022-06-17 11:05:51,591","2022-06-17 11:05:52,350","rhm-006","2022-06-17 11:05:53,904","2022-06-17 11:05:54,068"
"productHolon[779]",45,"2022-06-17 11:05:28,179","2022-06-17 11:05:47,477","serv1","transport",false,"2022-06-17 11:05:46,886","2022-06-17 11:05:47,716","rht-004","2022-06-17 11:05:48,317","2022-06-17 11:05:48,788","rhm-002","2022-06-17 11:05:53,638","2022-06-17 11:05:54,200"
"productHolon[44]",357,"2022-06-17 11:05:48,752","2022-06-17 11:05:48,911","serv2","transport",false,"2022-06-17 11:05:48,757","2022-06-17 11:05:49,666","rht-001","2022-06-17 11:05:50,635","2022-06-17 11:05:51,334","rhm-009","2022-06-17 11:05:53,616","2022-06-17 11:05:54,200"
"productHolon[1921]",359,"2022-06-17 11:05:49,515","2022-06-17 11:05:49,970","serv2","transport",false,"2022-06-17 11:05:49,520","2022-06-17 11:05:50,290","rht-005","2022-06-17 11:05:51,501","2022-06-17 11:05:51,525","rhm-004","2022-06-17 11:05:54,137","2022-06-17 11:05:54,200"
"productHolon[384]",362,"2022-06-17 11:05:49,934","2022-06-17 11:05:50,695","serv1","transport",false,"2022-06-17 11:05:50,255","2022-06-17 11:05:50,728","rht-007","2022-06-17 11:05:51,591","2022-06-17 11:05:51,898","rhm-003","2022-06-17 11:05:53,904","2022-06-17 11:05:54,573"
"productHolon[2577]",264,"2022-06-17 11:05:33,151","2022-06-17 11:05:50,688","serv1","transport",false,"2022-06-17 11:05:50,217","2022-06-17 11:05:51,728","rht-008","2022-06-17 11:05:52,314","2022-06-17 11:05:52,818","rhm-010","2022-06-17 11:05:53,904","2022-06-17 11:05:54,787"
"productHolon[204]",370,"2022-06-17 11:05:52,658","2022-06-17 11:05:53,503","serv3","transport",false,"2022-06-17 11:05:52,737","2022-06-17 11:05:53,507","rht-003","2022-06-17 11:05:53,866","2022-06-17 11:05:54,524","rhm-002","2022-06-17 11:05:55,517","2022-06-17 11:05:55,981"
"productHolon[2255]",304,"2022-06-17 11:05:36,449","2022-06-17 11:05:51,819","serv1","transport",false,"2022-06-17 11:05:51,786","2022-06-17 11:05:52,258","rht-010","2022-06-17 11:05:52,441","2022-06-17 11:05:52,818","rhm-001","2022-06-17 11:05:55,321","2022-06-17 11:05:55,981"
"productHolon[1282]",284,"2022-06-17 11:05:34,758","2022-06-17 11:05:52,361","serv1","transport",false,"2022-06-17 11:05:51,899","2022-06-17 11:05:53,111","rht-009","2022-06-17 11:05:54,324","2022-06-17 11:05:54,722","rhm-006","2022-06-17 11:05:55,635","2022-06-17 11:05:56,244"
"productHolon[2602]",355,"2022-06-17 11:05:47,747","2022-06-17 11:05:48,472","serv3","transport",false,"2022-06-17 11:05:47,864","2022-06-17 11:05:49,557","rht-008","2022-06-17 11:05:50,414","2022-06-17 11:05:50,817","rhm-009","2022-06-17 11:05:55,893","2022-06-17 11:05:56,244"
