"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1266]",46,"2022-06-17 07:51:18,819","2022-06-17 07:51:28,000","serv1","transport",false,"2022-06-17 07:51:27,827","2022-06-17 07:51:28,070","rht-002","2022-06-17 07:51:28,244","2022-06-17 07:51:28,711","rhm-001","2022-06-17 07:51:29,883","2022-06-17 07:51:30,376"
"productHolon[320]",11,"2022-06-17 07:51:16,395","2022-06-17 07:51:28,244","serv1","transport",false,"2022-06-17 07:51:17,202","2022-06-17 07:51:28,314","rht-003","2022-06-17 07:51:28,962","2022-06-17 07:51:29,352","rhm-007","2022-06-17 07:51:30,197","2022-06-17 07:51:30,409"
"productHolon[1110]",53,"2022-06-17 07:51:19,395","2022-06-17 07:51:27,749","serv1","transport",false,"2022-06-17 07:51:27,555","2022-06-17 07:51:28,504","rht-005","2022-06-17 07:51:28,963","2022-06-17 07:51:29,352","rhm-004","2022-06-17 07:51:29,915","2022-06-17 07:51:30,409"
"productHolon[2037]",95,"2022-06-17 07:51:22,503","2022-06-17 07:51:28,992","serv1","transport",false,"2022-06-17 07:51:28,888","2022-06-17 07:51:29,569","rht-002","2022-06-17 07:51:30,233","2022-06-17 07:51:30,443","rhm-010","2022-06-17 07:51:30,805","2022-06-17 07:51:30,896"
"productHolon[1396]",55,"2022-06-17 07:51:19,454","2022-06-17 07:51:29,712","serv1","transport",false,"2022-06-17 07:51:29,608","2022-06-17 07:51:29,870","rht-003","2022-06-17 07:51:30,233","2022-06-17 07:51:30,674","rhm-003","2022-06-17 07:51:30,933","2022-06-17 07:51:31,354"
"productHolon[887]",38,"2022-06-17 07:51:17,992","2022-06-17 07:51:29,871","serv1","transport",false,"2022-06-17 07:51:29,858","2022-06-17 07:51:29,881","rht-005","2022-06-17 07:51:30,287","2022-06-17 07:51:30,674","rhm-006","2022-06-17 07:51:30,933","2022-06-17 07:51:31,355"
"productHolon[1767]",68,"2022-06-17 07:51:20,484","2022-06-17 07:51:29,720","serv1","transport",false,"2022-06-17 07:51:29,611","2022-06-17 07:51:29,770","rht-004","2022-06-17 07:51:30,287","2022-06-17 07:51:30,518","rhm-002","2022-06-17 07:51:31,161","2022-06-17 07:51:31,614"
"productHolon[1742]",97,"2022-06-17 07:51:22,584","2022-06-17 07:51:28,439","serv1","transport",false,"2022-06-17 07:51:28,376","2022-06-17 07:51:29,157","rht-001","2022-06-17 07:51:30,288","2022-06-17 07:51:30,519","rhm-005","2022-06-17 07:51:32,291","2022-06-17 07:51:32,391"
"productHolon[1974]",109,"2022-06-17 07:51:23,889","2022-06-17 07:51:30,149","serv1","transport",false,"2022-06-17 07:51:30,036","2022-06-17 07:51:31,007","rht-005","2022-06-17 07:51:31,356","2022-06-17 07:51:31,521","rhm-008","2022-06-17 07:51:32,353","2022-06-17 07:51:32,465"
"productHolon[1000]",41,"2022-06-17 07:51:18,353","2022-06-17 07:51:31,272","serv1","transport",false,"2022-06-17 07:51:30,678","2022-06-17 07:51:31,353","rht-004","2022-06-17 07:51:31,584","2022-06-17 07:51:32,187","rhm-004","2022-06-17 07:51:32,550","2022-06-17 07:51:32,989"
"productHolon[1693]",113,"2022-06-17 07:51:24,106","2022-06-17 07:51:29,874","serv1","transport",false,"2022-06-17 07:51:29,864","2022-06-17 07:51:31,043","rht-003","2022-06-17 07:51:31,356","2022-06-17 07:51:31,708","rhm-009","2022-06-17 07:51:32,966","2022-06-17 07:51:32,989"
"productHolon[1804]",131,"2022-06-17 07:51:28,321","2022-06-17 07:51:30,514","serv1","transport",false,"2022-06-17 07:51:30,442","2022-06-17 07:51:30,672","rht-002","2022-06-17 07:51:31,136","2022-06-17 07:51:31,416","rhm-001","2022-06-17 07:51:32,352","2022-06-17 07:51:33,120"
"productHolon[202]",108,"2022-06-17 07:51:23,571","2022-06-17 07:51:31,489","serv1","transport",false,"2022-06-17 07:51:31,386","2022-06-17 07:51:32,224","rht-005","2022-06-17 07:51:32,395","2022-06-17 07:51:33,078","rhm-010","2022-06-17 07:51:33,432","2022-06-17 07:51:33,485"
"productHolon[2147]",116,"2022-06-17 07:51:24,202","2022-06-17 07:51:30,967","serv1","transport",false,"2022-06-17 07:51:30,743","2022-06-17 07:51:31,776","rht-001","2022-06-17 07:51:32,890","2022-06-17 07:51:33,292","rhm-007","2022-06-17 07:51:33,638","2022-06-17 07:51:34,014"
"productHolon[936]",28,"2022-06-17 07:51:17,269","2022-06-17 07:51:32,358","serv1","transport",false,"2022-06-17 07:51:17,301","2022-06-17 07:51:32,478","rht-002","2022-06-17 07:51:32,891","2022-06-17 07:51:33,292","rhm-003","2022-06-17 07:51:33,637","2022-06-17 07:51:34,014"
"productHolon[1266]",137,"2022-06-17 07:51:30,446","2022-06-17 07:51:32,195","serv1","transport",false,"2022-06-17 07:51:32,185","2022-06-17 07:51:33,150","rht-003","2022-06-17 07:51:33,353","2022-06-17 07:51:33,910","rhm-006","2022-06-17 07:51:34,265","2022-06-17 07:51:34,598"
"productHolon[1568]",85,"2022-06-17 07:51:21,644","2022-06-17 07:51:32,620","serv1","transport",false,"2022-06-17 07:51:32,583","2022-06-17 07:51:32,935","rht-004","2022-06-17 07:51:33,259","2022-06-17 07:51:33,911","rhm-002","2022-06-17 07:51:34,264","2022-06-17 07:51:34,599"
"productHolon[220]",47,"2022-06-17 07:51:19,210","2022-06-17 07:51:33,288","serv1","transport",false,"2022-06-17 07:51:33,181","2022-06-17 07:51:33,321","rht-005","2022-06-17 07:51:33,641","2022-06-17 07:51:34,490","rhm-005","2022-06-17 07:51:34,639","2022-06-17 07:51:34,840"
"productHolon[1192]",105,"2022-06-17 07:51:23,257","2022-06-17 07:51:33,386","serv1","transport",false,"2022-06-17 07:51:33,256","2022-06-17 07:51:33,701","rht-002","2022-06-17 07:51:34,601","2022-06-17 07:51:34,633","rhm-008","2022-06-17 07:51:35,277","2022-06-17 07:51:35,594"
"productHolon[1198]",126,"2022-06-17 07:51:27,334","2022-06-17 07:51:33,484","serv1","transport",false,"2022-06-17 07:51:33,424","2022-06-17 07:51:34,460","rht-004","2022-06-17 07:51:34,937","2022-06-17 07:51:35,120","rhm-009","2022-06-17 07:51:35,538","2022-06-17 07:51:35,775"
"productHolon[1556]",64,"2022-06-17 07:51:20,333","2022-06-17 07:51:34,133","serv1","transport",false,"2022-06-17 07:51:33,920","2022-06-17 07:51:34,394","rht-003","2022-06-17 07:51:34,601","2022-06-17 07:51:35,093","rhm-010","2022-06-17 07:51:35,276","2022-06-17 07:51:35,776"
