"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[2589]",290,"2022-06-17 08:33:34,982","2022-06-17 08:33:38,518","serv3","transport",false,"2022-06-17 08:33:38,106","2022-06-17 08:33:38,698","rht-006","2022-06-17 08:33:40,004","2022-06-17 08:33:40,534","rhm-004","2022-06-17 08:33:40,954","2022-06-17 08:33:41,718"
"productHolon[2806]",104,"2022-06-17 08:33:25,385","2022-06-17 08:33:39,473","serv3","transport",false,"2022-06-17 08:33:35,301","2022-06-17 08:33:40,150","rht-001","2022-06-17 08:33:41,269","2022-06-17 08:33:41,719","rhm-003","2022-06-17 08:33:42,454","2022-06-17 08:33:42,631"
"productHolon[1634]",231,"2022-06-17 08:33:30,217","2022-06-17 08:33:38,431","serv3","transport",false,"2022-06-17 08:33:33,414","2022-06-17 08:33:38,522","rht-010","2022-06-17 08:33:38,916","2022-06-17 08:33:39,613","rhm-001","2022-06-17 08:33:41,911","2022-06-17 08:33:42,631"
"productHolon[882]",181,"2022-06-17 08:33:27,332","2022-06-17 08:33:38,189","serv1","transport",false,"2022-06-17 08:33:30,723","2022-06-17 08:33:38,219","rht-001","2022-06-17 08:33:38,668","2022-06-17 08:33:39,275","rhm-010","2022-06-17 08:33:41,910","2022-06-17 08:33:42,631"
"productHolon[488]",57,"2022-06-17 08:33:22,420","2022-06-17 08:33:39,488","serv3","transport",false,"2022-06-17 08:33:38,038","2022-06-17 08:33:40,055","rht-004","2022-06-17 08:33:40,664","2022-06-17 08:33:40,700","rhm-002","2022-06-17 08:33:42,486","2022-06-17 08:33:42,847"
"productHolon[2921]",232,"2022-06-17 08:33:30,220","2022-06-17 08:33:40,952","serv2","transport",false,"2022-06-17 08:33:30,974","2022-06-17 08:33:41,107","rht-010","2022-06-17 08:33:41,782","2022-06-17 08:33:41,846","rhm-008","2022-06-17 08:33:42,485","2022-06-17 08:33:42,915"
"productHolon[1812]",209,"2022-06-17 08:33:28,725","2022-06-17 08:33:40,601","serv3","transport",false,"2022-06-17 08:33:40,293","2022-06-17 08:33:40,602","rht-002","2022-06-17 08:33:41,269","2022-06-17 08:33:41,719","rhm-007","2022-06-17 08:33:42,758","2022-06-17 08:33:43,631"
"productHolon[2867]",178,"2022-06-17 08:33:27,224","2022-06-17 08:33:41,112","serv2","transport",false,"2022-06-17 08:33:36,197","2022-06-17 08:33:41,382","rht-004","2022-06-17 08:33:42,407","2022-06-17 08:33:42,903","rhm-006","2022-06-17 08:33:43,467","2022-06-17 08:33:44,201"
"productHolon[774]",97,"2022-06-17 08:33:25,192","2022-06-17 08:33:40,549","serv3","transport",false,"2022-06-17 08:33:40,299","2022-06-17 08:33:41,264","rht-006","2022-06-17 08:33:41,839","2022-06-17 08:33:42,904","rhm-005","2022-06-17 08:33:43,466","2022-06-17 08:33:44,201"
"productHolon[147]",219,"2022-06-17 08:33:29,255","2022-06-17 08:33:40,567","serv2","transport",false,"2022-06-17 08:33:40,535","2022-06-17 08:33:40,699","rht-005","2022-06-17 08:33:42,077","2022-06-17 08:33:42,991","rhm-003","2022-06-17 08:33:43,633","2022-06-17 08:33:44,554"
