"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[13]",330,"2022-06-17 13:53:52,056","2022-06-17 13:53:52,491","serv3","transport",false,"2022-06-17 13:53:52,164","2022-06-17 13:53:52,816","rht-003","2022-06-17 13:53:53,211","2022-06-17 13:53:53,524","rhm-004","2022-06-17 13:53:54,700","2022-06-17 13:53:55,648"
"productHolon[1436]",304,"2022-06-17 13:53:47,961","2022-06-17 13:53:49,478","serv2","transport",false,"2022-06-17 13:53:47,969","2022-06-17 13:53:52,269","rht-001","2022-06-17 13:53:52,629","2022-06-17 13:53:53,524","rhm-009","2022-06-17 13:53:55,161","2022-06-17 13:53:55,953"
"productHolon[838]",18,"2022-06-17 13:53:38,186","2022-06-17 13:53:53,701","serv1","transport",false,"2022-06-17 13:53:53,177","2022-06-17 13:53:53,783","rht-007","2022-06-17 13:53:54,048","2022-06-17 13:53:54,624","rhm-003","2022-06-17 13:53:56,440","2022-06-17 13:53:56,785"
"productHolon[356]",335,"2022-06-17 13:53:53,488","2022-06-17 13:53:54,636","serv3","transport",false,"2022-06-17 13:53:53,524","2022-06-17 13:53:55,528","rht-004","2022-06-17 13:53:56,351","2022-06-17 13:53:56,612","rhm-007","2022-06-17 13:53:57,115","2022-06-17 13:53:57,794"
"productHolon[490]",315,"2022-06-17 13:53:49,116","2022-06-17 13:53:51,547","serv2","transport",false,"2022-06-17 13:53:50,849","2022-06-17 13:53:51,738","rht-009","2022-06-17 13:53:53,300","2022-06-17 13:53:54,235","rhm-001","2022-06-17 13:53:57,023","2022-06-17 13:53:57,795"
"productHolon[1775]",110,"2022-06-17 13:53:41,959","2022-06-17 13:53:55,228","serv1","transport",false,"2022-06-17 13:53:54,901","2022-06-17 13:53:55,411","rht-003","2022-06-17 13:53:56,028","2022-06-17 13:53:56,379","rhm-006","2022-06-17 13:53:57,579","2022-06-17 13:53:57,903"
"productHolon[1080]",283,"2022-06-17 13:53:46,760","2022-06-17 13:53:54,486","serv1","transport",false,"2022-06-17 13:53:54,439","2022-06-17 13:53:54,488","rht-001","2022-06-17 13:53:55,640","2022-06-17 13:53:56,379","rhm-002","2022-06-17 13:53:57,354","2022-06-17 13:53:57,903"
"productHolon[2504]",241,"2022-06-17 13:53:45,397","2022-06-17 13:53:54,074","serv1","transport",false,"2022-06-17 13:53:53,871","2022-06-17 13:53:54,112","rht-010","2022-06-17 13:53:54,699","2022-06-17 13:53:55,214","rhm-004","2022-06-17 13:53:57,114","2022-06-17 13:53:57,987"
"productHolon[1039]",340,"2022-06-17 13:53:54,942","2022-06-17 13:53:55,212","serv3","transport",false,"2022-06-17 13:53:54,992","2022-06-17 13:53:55,369","rht-005","2022-06-17 13:53:55,994","2022-06-17 13:53:56,436","rhm-005","2022-06-17 13:53:57,615","2022-06-17 13:53:58,056"
"productHolon[1621]",323,"2022-06-17 13:53:50,007","2022-06-17 13:53:50,818","serv2","transport",false,"2022-06-17 13:53:50,680","2022-06-17 13:53:52,872","rht-004","2022-06-17 13:53:53,814","2022-06-17 13:53:54,480","rhm-003","2022-06-17 13:53:57,689","2022-06-17 13:53:58,237"
