"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[924]",230,"2022-06-16 03:08:41,620","2022-06-16 03:08:42,223","serv3","transport",false,"2022-06-16 03:08:41,970","2022-06-16 03:08:44,000","rht-006","2022-06-16 03:08:44,531","2022-06-16 03:08:44,852","rhm-009","2022-06-16 03:08:45,438","2022-06-16 03:08:45,688"
"productHolon[1716]",104,"2022-06-16 03:08:32,500","2022-06-16 03:08:42,982","serv1","transport",false,"2022-06-16 03:08:42,846","2022-06-16 03:08:43,366","rht-010","2022-06-16 03:08:44,281","2022-06-16 03:08:44,674","rhm-007","2022-06-16 03:08:45,438","2022-06-16 03:08:45,795"
"productHolon[943]",234,"2022-06-16 03:08:42,656","2022-06-16 03:08:43,636","serv3","transport",false,"2022-06-16 03:08:43,476","2022-06-16 03:08:44,002","rht-009","2022-06-16 03:08:44,705","2022-06-16 03:08:44,852","rhm-008","2022-06-16 03:08:46,576","2022-06-16 03:08:46,642"
"productHolon[697]",235,"2022-06-16 03:08:42,717","2022-06-16 03:08:42,898","serv2","transport",false,"2022-06-16 03:08:42,849","2022-06-16 03:08:43,199","rht-008","2022-06-16 03:08:43,639","2022-06-16 03:08:43,810","rhm-010","2022-06-16 03:08:46,576","2022-06-16 03:08:46,769"
"productHolon[1852]",229,"2022-06-16 03:08:41,402","2022-06-16 03:08:41,716","serv2","transport",false,"2022-06-16 03:08:41,550","2022-06-16 03:08:45,436","rht-006","2022-06-16 03:08:45,905","2022-06-16 03:08:46,023","rhm-006","2022-06-16 03:08:46,645","2022-06-16 03:08:47,214"
"productHolon[2039]",228,"2022-06-16 03:08:40,605","2022-06-16 03:08:44,287","serv2","transport",false,"2022-06-16 03:08:44,213","2022-06-16 03:08:44,606","rht-008","2022-06-16 03:08:45,045","2022-06-16 03:08:45,405","rhm-007","2022-06-16 03:08:47,073","2022-06-16 03:08:47,404"
"productHolon[1379]",238,"2022-06-16 03:08:43,675","2022-06-16 03:08:44,533","serv3","transport",false,"2022-06-16 03:08:44,171","2022-06-16 03:08:45,548","rht-010","2022-06-16 03:08:46,201","2022-06-16 03:08:46,544","rhm-010","2022-06-16 03:08:47,544","2022-06-16 03:08:47,876"
"productHolon[861]",231,"2022-06-16 03:08:41,647","2022-06-16 03:08:44,537","serv1","transport",false,"2022-06-16 03:08:44,359","2022-06-16 03:08:45,004","rht-007","2022-06-16 03:08:45,837","2022-06-16 03:08:46,022","rhm-008","2022-06-16 03:08:47,776","2022-06-16 03:08:47,877"
"productHolon[2215]",240,"2022-06-16 03:08:44,285","2022-06-16 03:08:45,044","serv3","transport",false,"2022-06-16 03:08:45,001","2022-06-16 03:08:45,550","rht-009","2022-06-16 03:08:46,201","2022-06-16 03:08:46,543","rhm-006","2022-06-16 03:08:47,624","2022-06-16 03:08:48,073"
"productHolon[430]",227,"2022-06-16 03:08:40,036","2022-06-16 03:08:41,787","serv3","transport",false,"2022-06-16 03:08:41,683","2022-06-16 03:08:45,902","rht-008","2022-06-16 03:08:46,640","2022-06-16 03:08:46,769","rhm-007","2022-06-16 03:08:48,307","2022-06-16 03:08:48,715"
"productHolon[2497]",152,"2022-06-16 03:08:33,946","2022-06-16 03:08:46,023","serv1","transport",false,"2022-06-16 03:08:45,945","2022-06-16 03:08:46,480","rht-007","2022-06-16 03:08:46,771","2022-06-16 03:08:47,411","rhm-010","2022-06-16 03:08:48,457","2022-06-16 03:08:48,715"
"productHolon[1313]",69,"2022-06-16 03:08:30,540","2022-06-16 03:08:44,964","serv1","transport",false,"2022-06-16 03:08:44,716","2022-06-16 03:08:47,195","rht-010","2022-06-16 03:08:47,581","2022-06-16 03:08:47,940","rhm-009","2022-06-16 03:08:48,368","2022-06-16 03:08:48,873"
