"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[2224]",82,"2022-06-16 19:51:24,288","2022-06-16 19:51:27,392","serv2","transport",false,"2022-06-16 19:51:27,129","2022-06-16 19:51:27,977","rht-009","2022-06-16 19:51:29,825","2022-06-16 19:51:30,156","rhm-007","2022-06-16 19:51:31,478","2022-06-16 19:51:31,869"
"productHolon[2025]",66,"2022-06-16 19:51:23,016","2022-06-16 19:51:27,527","serv2","transport",false,"2022-06-16 19:51:23,663","2022-06-16 19:51:28,608","rht-005","2022-06-16 19:51:30,311","2022-06-16 19:51:31,035","rhm-009","2022-06-16 19:51:31,478","2022-06-16 19:51:32,009"
"productHolon[1691]",94,"2022-06-16 19:51:25,846","2022-06-16 19:51:29,466","serv2","transport",false,"2022-06-16 19:51:29,267","2022-06-16 19:51:29,719","rht-007","2022-06-16 19:51:31,137","2022-06-16 19:51:31,481","rhm-002","2022-06-16 19:51:32,858","2022-06-16 19:51:32,886"
"productHolon[1476]",90,"2022-06-16 19:51:24,996","2022-06-16 19:51:29,324","serv2","transport",false,"2022-06-16 19:51:28,956","2022-06-16 19:51:29,351","rht-010","2022-06-16 19:51:31,193","2022-06-16 19:51:31,481","rhm-013","2022-06-16 19:51:32,290","2022-06-16 19:51:32,887"
"productHolon[2219]",86,"2022-06-16 19:51:24,637","2022-06-16 19:51:30,736","serv2","transport",false,"2022-06-16 19:51:29,961","2022-06-16 19:51:30,778","rht-003","2022-06-16 19:51:31,193","2022-06-16 19:51:31,474","rhm-003","2022-06-16 19:51:32,290","2022-06-16 19:51:32,887"
"productHolon[1360]",39,"2022-06-16 19:51:21,340","2022-06-16 19:51:30,070","serv2","transport",false,"2022-06-16 19:51:23,663","2022-06-16 19:51:30,334","rht-008","2022-06-16 19:51:30,980","2022-06-16 19:51:31,713","rhm-012","2022-06-16 19:51:32,973","2022-06-16 19:51:33,514"
"productHolon[1524]",72,"2022-06-16 19:51:23,647","2022-06-16 19:51:29,036","serv2","transport",false,"2022-06-16 19:51:23,661","2022-06-16 19:51:29,086","rht-001","2022-06-16 19:51:29,825","2022-06-16 19:51:30,708","rhm-020","2022-06-16 19:51:32,290","2022-06-16 19:51:33,514"
"productHolon[2070]",64,"2022-06-16 19:51:22,937","2022-06-16 19:51:29,128","serv2","transport",false,"2022-06-16 19:51:23,661","2022-06-16 19:51:29,794","rht-002","2022-06-16 19:51:31,787","2022-06-16 19:51:32,114","rhm-018","2022-06-16 19:51:32,972","2022-06-16 19:51:33,514"
"productHolon[1840]",84,"2022-06-16 19:51:24,347","2022-06-16 19:51:29,024","serv2","transport",false,"2022-06-16 19:51:28,669","2022-06-16 19:51:29,263","rht-004","2022-06-16 19:51:30,450","2022-06-16 19:51:31,481","rhm-006","2022-06-16 19:51:32,973","2022-06-16 19:51:33,638"
"productHolon[1102]",27,"2022-06-16 19:51:20,993","2022-06-16 19:51:31,076","serv2","transport",false,"2022-06-16 19:51:23,659","2022-06-16 19:51:31,086","rht-006","2022-06-16 19:51:31,787","2022-06-16 19:51:32,286","rhm-008","2022-06-16 19:51:33,672","2022-06-16 19:51:34,159"
"productHolon[1426]",33,"2022-06-16 19:51:21,139","2022-06-16 19:51:31,190","serv2","transport",false,"2022-06-16 19:51:23,660","2022-06-16 19:51:31,759","rht-009","2022-06-16 19:51:32,948","2022-06-16 19:51:33,219","rhm-004","2022-06-16 19:51:34,133","2022-06-16 19:51:34,381"
"productHolon[2204]",92,"2022-06-16 19:51:25,561","2022-06-16 19:51:31,434","serv2","transport",false,"2022-06-16 19:51:31,307","2022-06-16 19:51:32,194","rht-005","2022-06-16 19:51:33,143","2022-06-16 19:51:33,577","rhm-001","2022-06-16 19:51:34,454","2022-06-16 19:51:35,828"
"productHolon[1280]",121,"2022-06-16 19:51:30,540","2022-06-16 19:51:32,735","serv2","transport",false,"2022-06-16 19:51:32,284","2022-06-16 19:51:33,055","rht-004","2022-06-16 19:51:33,728","2022-06-16 19:51:34,171","rhm-014","2022-06-16 19:51:34,673","2022-06-16 19:51:36,071"
"productHolon[1820]",78,"2022-06-16 19:51:24,137","2022-06-16 19:51:32,291","serv2","transport",false,"2022-06-16 19:51:31,643","2022-06-16 19:51:32,498","rht-007","2022-06-16 19:51:33,214","2022-06-16 19:51:34,171","rhm-011","2022-06-16 19:51:34,857","2022-06-16 19:51:36,071"
"productHolon[2161]",107,"2022-06-16 19:51:26,968","2022-06-16 19:51:31,125","serv2","transport",false,"2022-06-16 19:51:30,075","2022-06-16 19:51:32,113","rht-001","2022-06-16 19:51:33,450","2022-06-16 19:51:34,171","rhm-005","2022-06-16 19:51:34,857","2022-06-16 19:51:36,187"
"productHolon[1563]",43,"2022-06-16 19:51:21,625","2022-06-16 19:51:32,737","serv2","transport",false,"2022-06-16 19:51:23,668","2022-06-16 19:51:33,742","rht-009","2022-06-16 19:51:33,847","2022-06-16 19:51:34,344","rhm-015","2022-06-16 19:51:34,857","2022-06-16 19:51:36,353"
"productHolon[759]",20,"2022-06-16 19:51:19,439","2022-06-16 19:51:32,508","serv2","transport",false,"2022-06-16 19:51:23,669","2022-06-16 19:51:33,065","rht-008","2022-06-16 19:51:33,924","2022-06-16 19:51:34,443","rhm-010","2022-06-16 19:51:36,351","2022-06-16 19:51:37,115"
"productHolon[398]",119,"2022-06-16 19:51:29,561","2022-06-16 19:51:33,840","serv2","transport",false,"2022-06-16 19:51:32,889","2022-06-16 19:51:33,898","rht-010","2022-06-16 19:51:34,204","2022-06-16 19:51:34,635","rhm-017","2022-06-16 19:51:36,650","2022-06-16 19:51:37,147"
"productHolon[1860]",105,"2022-06-16 19:51:26,605","2022-06-16 19:51:34,104","serv2","transport",false,"2022-06-16 19:51:31,511","2022-06-16 19:51:34,380","rht-003","2022-06-16 19:51:34,855","2022-06-16 19:51:36,126","rhm-016","2022-06-16 19:51:37,239","2022-06-16 19:51:37,264"
